Course	Room	Teacher	Time	Students
011058	EHSEM	0431946	3	1001905 1040618 1076085 1100383 
004036	PK243	0030564	3	1004225 1056963 1158362 1167996 1169402 3070374 3076896 3078408 3107658 
007364	PK25	0031611	3	1004225 1008282 1056203 1067241 1076234 1078646 1079756 1081249 1088173 1088882 1096113 1101350 1112377 1142309 1146782 1149616 1161960 1163278 1170860 3068369 3069264 3070440 3070476 3071734 3073138 3074001 3074289 3074734 3074891 3075163 3076190 3076930 3077033 3077163 3077623 3079675 3085521 3085836 3086015 3087394 3087407 3087433 3088812 3089009 3096693 3097462 3097894 3099590 3100897 3100989 3102868 3103445 3104386 3104653 3105511 3106131 3106953 3112067 
006024	DAL204	0031454	3	1004997 1082708 1082842 1088120 1088214 1101406 1167714 1170303 1171905 3074792 3076456 3079862 3080592 3087444 3090362 3092072 3092236 3094992 3095111 3095625 3095649 3096011 3096962 3098292 3098754 3098799 3099165 3099757 3099911 3100628 3102868 3102915 3103177 3104541 3104658 3105854 
006506	null	0138190	0	
004011	null	0030564	0	
004359	PK338	0490454	3	1007196 1060299 1067382 1076234 1086867 1087960 1105842 1142418 1149565 1166163 3070648 3086747 3089341 3098799 3102974 3110771 
004806	null	0032827	0	
004014	TH110	0854975	3	1008967 1057261 1059469 1067241 1078646 1080272 1080757 1081250 1082842 1100338 1100625 1102530 1104498 1111901 1144234 1145578 1161482 1161960 1163417 1171414 1171461 3071151 3074167 3076930 3077472 3086400 3087433 3087983 3088421 3089651 3093174 3100876 3105166 
008420	null	0031553	0	
005847	CARP25	3212821	3	1010741 1119989 1140609 3072293 3087352 3198211 
006865	DAL105	0824244	3	1013197 1024283 1078655 1171297 3071151 3074023 
002567	THTL	0031621	3	1017339 1171297 
002863	TAYE	0020093	3	1017840 1037338 3074289 3075371 3086238 3086536 3090785 
005724	PK229	0984701	3	1018183 1056857 1083430 1083812 1101031 1104216 1116377 1141729 1150758 3068712 3070374 3072867 3074734 3081061 
004288	TH111	0031577	3	1018817 1056096 1076274 1076299 
002394	EHI	0020988	3	1018936 1019025 1020727 1065945 1086927 1097648 1170703 
002429	EHLEC	0031632	3	1019025 
002856	null	0031403	0	
004379	null	0138190	0	
004839	null	3207943	0	
007881	null	0367446	0	
003006	CARP21	0492580	3	1025522 1080792 3065039 3073384 3074570 3074930 
011027	TH224	3194739	3	1025522 1059677 1104356 1136830 1169109 3070344 3100897 
007026	null	3198619	0	
007887	null	0431946	0	
002682	null	0031353	0	
005856	CARP15	0031582	3	1039831 1076877 1099662 
005868	DAL100A	0555033	3	1039831 
007897	null	0367446	0	
004377	null	0056990	0	
004739	CARP17	1084458	3	1067182 
002149	PK180	0470544	3	1077413 1088636 1092187 1129814 1162008 3070344 3070438 3073146 3088521 3089566 3090266 3095928 3099448 3104541 3105818 
001185	null	0123161	0	
005121	TAYD	0031560	3	1078198 1080653 1088384 1131918 1169257 3084099 3092969 3103826 
011076	TAYF	0826964	3	1079268 1093044 1104216 1104498 1122784 1150720 1169382 1169386 3064977 3073066 3094719 
005722	null	0984701	0	
006860	null	0824244	0	
005852	null	0031582	0	
002152	TAYG	0168378	3	1163860 3076456 3083787 3086400 3087444 3092999 3095968 3096011 3096592 3097347 3098799 3102599 
007877	TH104	0031386	3	1167438 1169386 3080794 3085909 3103038 
001747	EHII	0416447	3	1170820 3070881 3077064 3095335 3097347 
002564	null	1168490	0	
002635	PK278	0765372	3	3077809 3094992 3095111 3102057 
003407	PK227	1051448	3	3104386 
